GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017,D018,D019,D020,D021,D022,D023,D024,D025,D026,D027,D028,D029,D030,D031,D032,D033,D034,D035,D036,D037,D038,D039,D040,D041,D042,D043,D044,D045,D046,D047,D048,D049,D050,D051,D052,D053,D054,D055,D056,D057,D058,D059,D060,D061,D062,D063,D064,D065,D066,D067,D068,D069,D070,D071
1400000US44001030901,44001030901,"Census Tract 309.01, Bristol County, Rhode Island",6271,6210,6086,46,4,57,0,17,61,59,22,20,4,1,9,0,0,0,1,0,0,0,1,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44001030902,44001030902,"Census Tract 309.02, Bristol County, Rhode Island",7037,6950,6847,42,6,43,0,12,87,80,8,33,21,1,6,2,0,0,9,0,0,0,0,0,0,7,1,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44003020101,44003020101,"Census Tract 201.01, Kent County, Rhode Island",6438,6307,5890,148,16,206,4,43,131,115,30,14,29,4,23,3,1,0,1,0,0,6,0,4,0,13,7,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44003020102,44003020102,"Census Tract 201.02, Kent County, Rhode Island",4836,4738,4399,121,14,120,1,83,98,91,32,23,14,2,8,8,0,0,2,0,0,0,0,2,0,7,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44003020200,44003020200,"Census Tract 202, Kent County, Rhode Island",4905,4754,4464,87,15,108,1,79,151,128,34,31,26,1,22,6,0,1,1,0,0,3,0,2,1,20,12,0,0,0,0,0,3,0,0,3,0,0,1,0,0,1,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44003020300,44003020300,"Census Tract 203, Kent County, Rhode Island",5833,5679,5326,143,30,74,2,104,154,138,51,29,15,2,9,12,0,6,7,3,0,3,0,0,1,15,7,2,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44003020400,44003020400,"Census Tract 204, Kent County, Rhode Island",2919,2832,2666,56,6,21,2,81,87,81,27,21,9,2,19,3,0,0,0,0,0,0,0,0,0,6,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44003020500,44003020500,"Census Tract 205, Kent County, Rhode Island",4260,4173,3913,80,14,102,0,64,87,84,33,10,23,0,9,4,2,0,2,1,0,0,0,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44003020601,44003020601,"Census Tract 206.01, Kent County, Rhode Island",6286,6176,6005,47,21,55,3,45,110,99,36,15,20,1,18,2,0,0,6,0,0,0,0,1,0,11,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44003020602,44003020602,"Census Tract 206.02, Kent County, Rhode Island",3527,3483,3404,37,6,22,1,13,44,40,12,7,12,0,6,1,0,0,1,0,0,0,1,0,0,4,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44003020603,44003020603,"Census Tract 206.03, Kent County, Rhode Island",6527,6420,6296,24,8,77,0,15,107,98,36,9,34,6,5,2,2,0,0,0,0,0,1,1,2,8,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44003020604,44003020604,"Census Tract 206.04, Kent County, Rhode Island",5270,5187,5083,42,5,21,1,35,83,77,20,12,6,5,11,3,0,0,13,1,3,3,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44003020701,44003020701,"Census Tract 207.01, Kent County, Rhode Island",1920,1904,1862,11,6,10,0,15,16,13,5,2,4,1,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44003020702,44003020702,"Census Tract 207.02, Kent County, Rhode Island",4632,4579,4503,29,9,25,1,12,53,49,15,20,9,0,3,0,1,0,0,0,0,0,1,0,0,4,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44003020703,44003020703,"Census Tract 207.03, Kent County, Rhode Island",6852,6757,6618,36,17,54,1,31,95,86,20,8,39,0,14,2,0,0,3,0,0,0,0,0,0,8,4,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44003020800,44003020800,"Census Tract 208, Kent County, Rhode Island",6135,6072,5892,50,16,81,0,33,63,55,9,15,18,0,5,2,0,0,1,2,0,1,0,2,0,8,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44003020901,44003020901,"Census Tract 209.01, Kent County, Rhode Island",3448,3384,3267,42,7,54,1,13,64,59,7,17,25,0,7,0,0,0,2,0,0,0,1,0,0,5,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44003020903,44003020903,"Census Tract 209.03, Kent County, Rhode Island",5985,5911,5489,47,11,338,1,25,74,71,8,11,37,2,2,3,0,0,4,0,0,3,0,1,0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44003020904,44003020904,"Census Tract 209.04, Kent County, Rhode Island",3713,3671,3499,18,1,146,0,7,42,39,6,11,19,0,1,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44003021001,44003021001,"Census Tract 210.01, Kent County, Rhode Island",2525,2448,2261,53,11,85,0,38,77,72,5,13,18,5,17,7,2,0,1,0,0,2,0,2,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44003021002,44003021002,"Census Tract 210.02, Kent County, Rhode Island",4932,4819,4591,92,5,64,1,66,113,105,40,16,19,0,5,10,0,0,13,0,0,0,0,0,2,6,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44003021100,44003021100,"Census Tract 211, Kent County, Rhode Island",5320,5169,4753,166,11,127,0,112,151,138,28,32,20,3,24,12,0,0,5,0,0,0,1,8,5,13,4,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44003021200,44003021200,"Census Tract 212, Kent County, Rhode Island",3656,3570,3302,78,28,122,1,39,86,81,17,11,10,10,8,6,3,0,4,0,0,1,0,11,0,5,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44003021300,44003021300,"Census Tract 213, Kent County, Rhode Island",4772,4701,4568,61,4,33,0,35,71,63,9,9,7,0,18,5,4,0,7,2,0,0,0,2,0,7,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44003021401,44003021401,"Census Tract 214.01, Kent County, Rhode Island",3937,3867,3683,61,3,77,0,43,70,68,15,8,25,0,2,9,0,0,1,1,0,0,2,5,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44003021402,44003021402,"Census Tract 214.02, Kent County, Rhode Island",3660,3584,3401,76,8,55,1,43,76,73,28,10,12,0,10,7,0,0,2,0,0,1,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44003021501,44003021501,"Census Tract 215.01, Kent County, Rhode Island",3194,3128,2967,63,11,45,2,40,66,58,23,15,11,0,4,2,0,0,0,0,0,3,0,0,0,8,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44003021502,44003021502,"Census Tract 215.02, Kent County, Rhode Island",4286,4197,4025,42,7,76,0,47,89,86,27,8,29,0,14,2,0,0,0,0,0,0,0,6,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44003021600,44003021600,"Census Tract 216, Kent County, Rhode Island",1526,1511,1462,11,1,32,0,5,15,15,2,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44003021700,44003021700,"Census Tract 217, Kent County, Rhode Island",4852,4723,4422,86,27,123,2,63,129,114,49,27,22,1,5,5,0,0,3,0,0,1,0,1,0,14,5,0,0,3,0,0,1,1,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44003021800,44003021800,"Census Tract 218, Kent County, Rhode Island",4144,4063,3792,98,18,106,4,45,81,76,13,16,10,2,16,12,0,0,0,0,0,0,0,5,2,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44003021901,44003021901,"Census Tract 219.01, Kent County, Rhode Island",3601,3536,3390,47,24,47,1,27,65,60,16,10,12,1,19,1,1,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44003021902,44003021902,"Census Tract 219.02, Kent County, Rhode Island",2727,2678,2524,32,3,63,0,56,49,49,12,18,7,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44003021903,44003021903,"Census Tract 219.03, Kent County, Rhode Island",3987,3917,3780,55,15,46,0,21,70,68,12,28,16,0,9,2,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44003022000,44003022000,"Census Tract 220, Kent County, Rhode Island",3360,3314,3205,41,13,34,3,18,46,41,14,6,5,3,5,0,0,0,6,1,1,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44003022100,44003022100,"Census Tract 221, Kent County, Rhode Island",5515,5461,5275,55,8,82,0,41,54,48,13,8,12,3,7,1,0,1,2,0,0,0,1,0,0,6,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44003022201,44003022201,"Census Tract 222.01, Kent County, Rhode Island",6799,6678,6269,108,10,240,1,50,121,99,18,20,30,3,15,3,0,0,1,2,0,0,0,6,1,22,18,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44003022202,44003022202,"Census Tract 222.02, Kent County, Rhode Island",3583,3515,3182,66,3,242,0,22,68,57,13,13,15,0,10,0,4,0,2,0,0,0,0,0,0,8,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44003022300,44003022300,"Census Tract 223, Kent County, Rhode Island",4167,4077,3739,87,12,144,4,91,90,79,8,21,12,0,24,1,1,0,4,2,1,2,0,3,0,9,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44003022400,44003022400,"Census Tract 224, Kent County, Rhode Island",2126,2102,2049,9,13,21,0,10,24,22,6,7,1,0,4,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44003980000,44003980000,"Census Tract 9800, Kent County, Rhode Island",3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44005040101,44005040101,"Census Tract 401.01, Newport County, Rhode Island",4895,4802,4674,50,10,50,0,18,93,90,28,18,32,3,6,1,1,0,0,0,0,0,0,1,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44005040102,44005040102,"Census Tract 401.02, Newport County, Rhode Island",5883,5809,5635,47,13,90,2,22,74,64,18,12,25,0,3,0,0,0,5,0,0,0,1,0,0,10,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44005040103,44005040103,"Census Tract 401.03, Newport County, Rhode Island",6611,6455,6136,137,14,134,5,29,156,144,38,15,66,0,15,3,1,2,3,1,0,0,0,0,0,10,7,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44005040200,44005040200,"Census Tract 402, Newport County, Rhode Island",1127,1046,836,89,4,84,0,33,81,77,6,5,30,1,18,11,0,0,2,1,0,0,0,3,0,4,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44005040302,44005040302,"Census Tract 403.02, Newport County, Rhode Island",2431,2381,2158,122,6,64,2,29,50,48,22,2,15,2,2,2,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44005040303,44005040303,"Census Tract 403.03, Newport County, Rhode Island",3178,2970,2435,260,19,143,15,98,208,183,71,19,51,0,11,9,1,1,3,0,0,11,0,4,2,25,12,5,1,1,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US44005040304,44005040304,"Census Tract 403.04, Newport County, Rhode Island",2912,2807,2531,130,10,89,1,46,105,84,34,1,21,1,10,7,0,0,0,2,0,5,0,3,0,19,7,7,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1400000US44005040400,44005040400,"Census Tract 404, Newport County, Rhode Island",6502,6410,6127,127,12,103,3,38,92,81,15,2,39,3,6,1,3,0,0,0,0,1,3,8,0,9,3,0,0,1,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
1400000US44005040500,44005040500,"Census Tract 405, Newport County, Rhode Island",4260,3756,2778,635,76,52,1,214,504,435,239,42,32,2,25,43,2,2,30,1,3,7,0,4,3,57,31,2,3,7,1,0,3,0,0,0,0,1,8,0,1,0,0,0,0,0,9,5,0,3,0,0,0,0,0,0,0,1,0,0,0,0,3,0,3,0,0,0,0,0,0
1400000US44005040600,44005040600,"Census Tract 406, Newport County, Rhode Island",4416,4112,3498,326,19,42,7,220,304,267,119,22,43,4,34,12,3,0,14,0,0,2,0,0,14,34,24,3,2,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
